Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
23690,0,0.274238,67,0,0.919072,3470.84,30,0,1,0,0.0
23691,0,0.403947,29,0,0.457519,,30,1,4,0,5.0
23692,0,0.466197,59,2,2.091517,11939.74,30,0,0,0,2.0
23693,0,0.237996,36,0,0.747038,6144.6,30,0,5,0,0.0
23694,0,0.468674,40,0,1.17252,,30,0,0,0,2.0
23695,0,0.388279,25,0,2.802261,,30,0,4,0,2.0
23696,0,0.498835,54,0,0.752084,16798.53,30,0,5,0,0.0
23697,0,0.167632,33,0,2.656079,,10,0,10,0,2.0
23698,0,0.205764,25,0,3.607695,3109.22,30,0,0,2,5.0
23699,0,0.725822,72,0,0.428757,4125.69,30,1,1,0,0.0
23700,0,0.410657,47,1,0.812956,,30,0,1,0,1.0
23701,0,0.269048,47,1,0.805593,2171.27,30,0,8,0,
23702,0,0.246536,40,1,0.613895,1715.23,30,0,0,0,
23703,0,0.681972,64,1,1.10986,1226.4,30,0,1,0,0.0
23704,0,0.08666,59,1,2.944156,4586.71,30,1,0,0,0.0
23705,0,0.37593,40,1,2.787884,3845.39,30,0,3,0,1.0
23706,0,0.406255,39,1,0.758966,2554.34,30,0,3,0,0.0
23707,0,0.112822,25,0,1.712647,5344.2,30,0,8,0,1.0
23708,0,0.105689,35,0,0.533461,6508.82,30,0,2,1,2.0
23709,0,0.263513,65,1,1.634396,6300.79,30,0,1,1,3.0
23710,0,0.326721,49,0,0.878415,2432.62,30,0,10,0,0.0
23711,0,0.932625,51,0,2.519207,3143.76,30,0,8,0,2.0
23712,0,0.633561,64,0,2.39524,,30,0,9,0,0.0
23713,0,0.76688,55,2,0.939018,3440.4,30,0,0,0,1.0
23714,0,0.132398,25,0,1.413907,12527.04,30,0,10,0,1.0
23715,0,1.215629,64,0,1.008844,7979.49,30,1,0,1,1.0
23716,0,0.415812,51,0,0.494194,5946.13,30,0,1,0,
23717,0,0.555005,37,0,1.411052,3989.33,30,1,0,0,0.0
23718,0,0.135297,56,0,2.274734,3195.81,30,0,2,0,0.0
23719,0,0.175792,72,0,1.15099,10345.11,30,0,10,0,1.0
23720,0,0.381583,54,0,1.090468,2291.87,30,0,9,0,4.0
23721,0,0.721024,34,0,0.969804,4167.63,30,0,1,1,0.0
23722,0,0.21353,22,0,0.746494,3960.69,30,0,3,0,0.0
23723,0,0.495882,69,2,0.567098,3206.02,30,0,2,0,1.0
23724,0,0.271559,63,0,0.640531,16453.73,30,0,0,0,2.0
23725,0,0.444804,67,0,1.150932,4778.88,30,0,1,0,5.0
23726,0,0.47462,49,0,1.635018,2868.47,30,0,3,0,6.0
23727,0,0.176637,62,1,0.880442,3974.4,30,0,1,0,8.0
23728,0,0.417739,40,1,0.800478,5808.1,30,1,7,1,1.0
23729,0,0.560346,57,0,0.849264,,30,0,2,1,0.0
23730,0,0.38963,24,2,1.870658,5179.12,30,0,1,0,0.0
23731,0,0.577181,53,1,0.2159,4328.6,30,0,4,0,0.0
23732,0,0.306694,70,0,2.6518,2073.82,30,1,2,0,0.0
23733,1,0.327147,37,1,1.365725,4703.68,30,3,10,1,2.0
23734,0,0.242607,27,1,5.0,5650.08,30,0,1,1,
23735,0,0.330736,37,1,0.825813,7211.09,30,0,4,0,
23736,0,0.574387,24,0,1.235348,6545.07,30,0,2,0,0.0
23737,0,0.301673,70,0,1.302835,4128.52,30,0,10,0,3.0
23738,0,0.031102,55,0,1.544157,12097.39,30,0,4,2,3.0
23739,1,0.081086,27,0,2.34388,2927.03,30,0,0,0,0.0
23740,0,0.561886,25,0,1.995672,,30,0,6,0,1.0
23741,0,0.500511,55,0,1.487751,,30,0,0,2,5.0
23742,0,0.33868,29,1,1.459874,6619.27,30,0,0,0,0.0
23743,0,0.862913,62,1,2.411964,5740.49,30,1,4,0,0.0
23744,0,0.42245,58,0,0.823119,11709.09,30,0,2,0,
23745,0,0.492657,41,1,2.640678,,30,1,2,0,0.0
23746,0,0.032105,26,1,3.562405,3977.6,30,0,5,2,0.0
23747,0,0.512023,53,0,0.848461,8453.87,30,0,2,0,0.0
23748,0,0.624824,53,0,1.875915,4487.08,30,0,2,1,4.0
23749,0,0.519622,64,0,0.972274,6977.78,30,0,0,0,1.0
23750,0,0.366547,42,0,1.577833,3270.24,30,1,4,0,2.0
23751,0,0.615444,56,0,0.756249,4273.14,30,0,0,0,2.0
23752,0,0.921605,37,1,0.705156,2654.59,30,0,0,0,1.0
23753,0,0.401237,24,0,0.515165,2812.36,30,0,3,0,8.0
23754,0,0.287123,65,2,0.722407,8811.54,30,2,3,1,0.0
23755,0,0.546582,67,1,1.265884,4882.2,30,0,1,0,0.0
23756,0,0.50888,55,0,1.808661,5901.68,30,0,1,0,6.0
23757,0,0.540063,28,0,0.439673,4020.24,30,1,6,0,0.0
23758,0,0.158496,65,1,1.683178,5146.33,30,0,1,0,0.0
23759,0,0.513878,36,0,0.893556,4745.88,30,0,2,0,3.0
23760,0,0.167968,56,0,0.896723,3717.97,30,0,1,0,3.0
23761,0,0.833264,52,0,0.73696,6014.44,30,0,3,0,2.0
23762,0,0.292551,32,0,1.134744,5059.83,30,0,3,0,2.0
23763,0,0.328531,25,0,1.159075,3640.18,30,1,8,0,
23764,0,0.334081,55,0,0.752577,,30,0,5,0,1.0
23765,0,0.177419,61,0,0.850667,3453.64,30,0,1,0,0.0
23766,0,0.163542,25,1,1.467355,5053.28,30,0,5,0,0.0
23767,0,0.697807,34,0,1.502011,5905.97,30,0,6,0,5.0
23768,0,0.138589,23,0,2.567829,7849.53,30,0,1,0,1.0
23769,0,0.34908,70,1,1.191745,3372.11,30,0,10,0,6.0
23770,0,0.454797,68,3,1.201843,3370.69,30,0,7,0,1.0
23771,0,0.91383,52,0,1.542091,3981.32,30,0,1,0,1.0
23772,0,0.52032,50,1,1.236852,2353.84,30,0,1,0,1.0
23773,0,0.537257,71,1,2.285437,1608.04,30,0,4,1,1.0
23774,0,0.309107,56,1,1.362637,3452.03,30,0,5,0,3.0
23775,0,0.337698,29,0,0.524552,,27,0,3,0,4.0
23776,0,0.282943,40,0,0.6674,9541.82,30,0,4,0,0.0
23777,0,0.181866,33,0,1.146756,,30,0,2,0,1.0
23778,0,0.475389,22,0,1.663499,4410.99,30,0,1,1,2.0
23779,0,0.63951,56,0,1.375662,7231.05,30,0,5,0,2.0
23780,0,0.338535,50,2,1.027286,3833.48,30,0,0,0,1.0
23781,0,0.499726,51,0,0.659711,3454.38,30,0,10,0,2.0
23782,0,0.504751,24,0,1.02745,7535.97,30,0,2,0,0.0
23783,0,0.097304,42,0,1.67943,8657.99,30,0,5,0,6.0
23784,0,0.975988,65,0,1.006654,4614.45,30,0,4,2,0.0
23785,0,0.637503,57,1,1.034906,7146.47,30,0,1,0,0.0
23786,0,0.371228,22,1,0.544515,3526.76,30,0,1,0,2.0
23787,1,0.35281,70,2,0.876282,,30,1,0,0,1.0
23788,0,0.100216,37,0,0.563853,4132.27,30,0,0,0,0.0
23789,0,0.865451,56,1,0.775197,,30,0,3,0,0.0
23790,0,0.406826,22,1,0.745317,3758.62,30,0,9,0,3.0
23791,0,0.199637,50,0,1.951053,3178.14,30,0,10,0,1.0
23792,0,0.539615,33,3,1.25978,1880.24,30,0,10,0,2.0
23793,0,0.049703,58,0,0.507225,9376.53,30,0,3,1,0.0
23794,0,0.233106,73,0,0.95986,6480.08,30,1,0,0,0.0
23795,0,0.795076,34,0,1.237472,5755.79,30,0,6,0,2.0
23796,0,0.4202,43,0,0.896613,5702.01,30,0,2,0,1.0
23797,0,0.672119,35,1,0.985792,8303.93,30,0,6,0,3.0
23798,0,0.649707,32,0,2.214318,,30,0,6,0,0.0
23799,0,0.075902,41,0,3.586926,4671.46,30,0,10,0,3.0
23800,0,0.163167,26,0,1.120329,7095.64,30,0,3,1,4.0
23801,0,0.347616,35,6,1.362879,7386.5,30,0,6,0,
23802,0,0.404224,36,0,0.425898,5819.4,30,0,1,0,3.0
23803,0,0.137199,33,0,0.924448,3903.43,30,0,3,0,5.0
23804,0,0.855116,55,0,1.605362,2588.52,30,0,2,0,0.0
23805,0,0.505497,49,0,1.331882,1288.49,30,0,1,1,5.0
23806,0,0.377294,60,0,1.132018,6597.54,30,0,3,1,2.0
23807,0,0.275207,33,0,1.297297,,30,0,5,0,1.0
23808,0,0.892227,52,0,1.23636,,30,0,3,0,0.0
23809,1,0.552866,29,3,1.54784,2529.61,30,0,1,0,1.0
23810,0,0.303018,40,0,0.740706,,30,0,2,0,1.0
23811,0,0.346183,50,0,2.498449,8131.11,30,0,0,0,0.0
23812,0,0.523415,25,0,0.916916,4714.23,30,0,2,0,0.0
23813,0,0.5617,60,0,1.066572,3291.8,30,0,3,0,1.0
23814,0,0.526665,38,3,1.822411,6343.53,30,0,0,0,5.0
23815,0,0.292078,52,1,0.612582,6830.92,30,0,4,0,0.0
23816,0,0.417014,58,1,2.460764,7077.36,30,0,0,0,5.0
23817,0,0.184683,60,1,0.763073,3227.59,30,0,6,1,0.0
23818,0,0.594814,68,1,0.858547,18946.62,30,0,1,0,0.0
23819,0,0.18728,50,1,0.290796,12950.14,30,1,2,1,
23820,0,0.066156,32,0,1.473761,8289.91,30,0,0,0,5.0
23821,0,0.369413,69,0,1.173587,1920.4,30,0,1,0,0.0
23822,0,0.589636,67,0,0.958535,4639.23,30,0,0,1,1.0
23823,0,0.100158,61,0,1.560653,4509.46,30,0,3,2,2.0
23824,0,0.491474,52,0,1.19388,5509.67,30,1,1,0,0.0
23825,0,0.259409,40,0,2.846497,5180.04,30,1,0,0,3.0
23826,0,0.346682,24,2,3.692812,20095.94,30,1,1,0,3.0
23827,0,0.259389,62,0,1.441731,,30,0,2,0,5.0
23828,0,0.238017,66,0,0.841913,7157.1,30,0,7,0,4.0
23829,0,0.637522,30,0,5.0,3317.23,30,0,6,0,2.0
23830,0,0.758009,58,0,1.993504,,30,0,6,0,2.0
23831,0,0.491187,44,0,0.376474,1559.08,30,0,6,0,1.0
23832,0,0.439534,74,2,1.036403,15462.97,30,0,5,0,1.0
23833,0,0.204111,47,0,0.859009,8725.38,30,0,0,0,0.0
23834,0,0.614807,52,1,3.96999,5824.94,30,0,1,0,1.0
23835,0,0.563771,22,0,0.243738,4338.3,30,0,3,0,0.0
23836,0,0.335577,23,0,1.41859,2081.03,30,0,8,0,4.0
23837,0,0.252435,74,0,2.494705,,30,0,3,0,0.0
23838,0,0.702519,61,0,1.107841,4979.66,30,0,2,0,1.0
23839,0,0.699173,40,0,0.578595,4128.29,30,0,1,1,2.0
23840,1,0.193237,57,1,4.588428,2886.62,30,2,1,0,1.0
23841,0,0.229692,55,0,0.580094,10831.67,30,1,3,0,1.0
23842,0,0.133075,23,0,1.934858,2351.2,30,0,0,0,1.0
23843,0,0.391431,22,0,1.185918,3065.94,30,0,5,0,1.0
23844,0,0.640128,47,2,1.027564,5911.26,30,0,9,0,4.0
23845,0,0.512352,35,1,2.736711,3395.26,30,0,2,0,5.0
23846,0,0.567244,37,0,0.700763,6466.84,30,0,10,1,2.0
23847,0,0.184259,58,1,1.346508,4074.24,30,0,0,0,0.0
23848,0,0.161105,32,0,1.14984,7323.92,30,0,10,0,1.0
23849,0,0.267026,25,0,3.156091,7181.41,30,0,1,1,
23850,0,0.318514,28,2,1.662759,13272.22,30,0,0,0,0.0
23851,0,0.374558,62,0,1.332813,2468.58,30,0,0,0,4.0
23852,0,0.386383,28,4,1.112266,5083.8,30,0,2,0,4.0
23853,0,0.72804,72,1,0.95363,,30,0,0,0,4.0
23854,1,0.188074,53,0,1.28926,3137.82,30,0,1,0,0.0
23855,1,0.21856,51,1,1.109258,,30,0,3,0,1.0
23856,1,0.633126,73,2,1.442503,4338.58,30,0,10,0,3.0
23857,0,0.226361,34,0,0.627705,7525.17,30,0,4,0,2.0
23858,0,0.613637,50,0,0.763522,5618.93,30,0,9,0,3.0
23859,0,0.274005,26,1,0.635903,3743.88,30,0,3,0,1.0
23860,0,0.30086,53,0,0.84706,7809.49,30,0,2,0,1.0
23861,0,0.568012,26,0,0.95892,5640.14,30,0,0,0,1.0
23862,0,0.297277,22,3,1.237441,2339.35,30,0,3,1,0.0
23863,0,0.649582,73,1,0.720244,3425.77,30,0,0,0,4.0
23864,0,0.26783,36,0,0.739579,3187.73,30,0,0,0,0.0
23865,0,0.40138,31,0,0.784326,11096.27,30,0,0,0,0.0
23866,0,0.466295,29,0,0.864564,,30,0,1,0,1.0
23867,0,0.122597,72,0,4.154974,8618.35,30,0,10,0,0.0
23868,0,0.42547,23,0,1.599178,3920.6,30,0,2,2,0.0
23869,0,0.717114,33,0,0.79112,,30,0,1,0,0.0
23870,0,0.804765,57,0,0.367051,8652.77,30,0,10,0,0.0
23871,0,0.479169,68,0,1.035385,4119.64,30,0,4,2,
23872,1,0.189886,39,2,1.798611,,30,0,3,0,0.0
23873,0,0.413885,54,1,2.716693,,30,0,2,0,2.0
23874,0,0.326726,22,0,1.564121,2351.7,30,0,10,0,2.0
23875,0,0.903884,69,0,1.06383,10826.11,30,0,5,0,8.0
23876,0,0.492221,37,0,1.107711,7929.8,30,0,2,0,0.0
23877,0,0.560373,74,3,1.882156,8605.24,30,0,1,0,2.0
23878,0,0.492846,50,1,0.712059,4374.78,30,0,3,0,1.0
23879,0,0.499852,37,0,0.474273,5408.79,30,0,2,0,2.0
23880,0,0.545948,31,1,0.80503,,30,0,3,0,1.0
23881,0,0.261509,35,1,1.863656,7779.82,30,0,3,0,1.0
23882,0,0.246367,46,0,1.465222,6846.45,30,0,9,0,7.0
23883,0,0.115488,36,0,1.252213,2968.78,30,0,10,0,4.0
23884,0,0.716558,49,1,0.909186,,30,0,4,0,0.0
23885,0,0.546072,68,0,1.566488,9347.91,30,0,0,0,4.0
23886,0,0.370964,44,0,0.788658,,30,0,0,0,8.0
23887,0,0.471921,28,0,2.532131,8015.86,30,0,4,0,1.0
23888,0,0.811267,73,0,0.520329,8396.63,30,0,3,0,2.0
23889,0,0.129504,68,2,0.7896,,30,0,1,1,3.0
23890,0,0.57738,68,1,1.263256,5193.24,30,1,0,0,1.0
23891,0,0.646491,69,0,1.108308,,30,0,1,0,2.0
23892,0,0.324595,52,0,1.435,33460.38,30,0,4,0,6.0
23893,0,0.342418,62,0,1.437884,2731.72,30,2,8,0,2.0
23894,0,0.700033,46,0,1.01492,7595.32,30,0,1,0,0.0
23895,0,0.345341,44,1,0.873242,1781.13,30,0,2,1,0.0
23896,0,0.5792,53,1,0.827783,,30,0,1,0,0.0
23897,0,0.323833,56,0,0.612633,2774.47,30,0,1,0,0.0
23898,0,0.337165,45,0,1.098247,6632.92,30,0,8,1,0.0
23899,0,0.347964,44,0,5.0,5084.92,30,1,4,1,1.0
23900,0,0.322604,36,0,0.546166,3767.91,30,1,0,0,1.0
23901,0,0.661773,51,1,2.207047,3791.24,30,0,6,0,1.0
23902,0,0.202169,70,0,0.900014,2384.23,30,0,0,0,0.0
23903,0,0.853998,35,2,0.755953,9948.06,30,0,6,0,2.0
23904,0,0.198602,72,1,1.965149,5053.79,30,0,4,0,1.0
23905,0,0.234917,44,0,0.329937,,30,0,10,0,1.0
23906,0,0.734116,30,0,1.620855,4794.05,30,0,10,0,2.0
23907,0,0.509269,26,0,0.725836,16286.24,30,0,0,0,2.0
23908,0,0.3523,25,1,0.721781,3357.47,30,0,4,0,0.0
23909,0,0.547842,32,1,0.515515,23026.75,30,0,2,0,0.0
23910,0,0.583863,59,0,0.365103,6779.46,30,0,1,0,2.0
23911,0,0.798059,27,0,1.27684,2677.59,30,0,1,0,4.0
23912,0,0.44067,33,1,0.566501,13597.53,30,1,10,0,0.0
23913,0,0.396317,34,1,2.724081,4615.69,30,1,10,0,1.0
23914,0,0.517525,48,2,1.335713,9485.12,30,2,3,0,1.0
23915,0,0.319446,28,0,1.41263,,30,0,1,0,1.0
23916,0,0.142123,49,0,0.398372,3411.75,30,0,5,0,5.0
23917,0,1.147294,50,0,1.834316,9444.81,30,0,4,0,0.0
23918,0,0.198739,67,2,5.0,7160.02,30,0,9,2,1.0
23919,0,0.314333,45,1,1.514594,11712.0,30,0,8,0,0.0
23920,0,0.218016,59,0,2.083637,6050.35,30,0,4,1,1.0
23921,0,0.411841,59,0,2.962793,3212.77,30,0,0,0,
23922,0,0.657308,39,0,1.49829,2810.11,30,2,1,0,
23923,0,0.713287,61,1,1.716067,,30,0,3,0,0.0
23924,0,0.490092,33,0,0.709837,6440.93,30,0,6,0,1.0
23925,0,0.229352,69,0,2.038858,8536.08,30,0,0,0,
23926,0,0.214867,64,0,0.470597,,30,0,1,0,0.0
23927,0,0.331537,22,1,1.995609,5702.62,30,0,4,0,5.0
23928,0,0.080739,51,0,0.873376,5948.71,30,0,4,0,4.0
23929,0,0.180385,62,1,2.309108,7278.33,30,0,3,0,0.0
23930,0,0.219394,43,0,1.406343,5765.52,30,0,2,0,4.0
23931,1,0.334024,40,0,2.853446,,30,1,7,0,5.0
23932,0,0.403224,60,3,0.848102,3208.29,30,0,2,0,0.0
23933,0,0.621189,33,0,0.943084,10624.53,30,1,1,3,2.0
23934,0,0.418671,55,1,1.017694,7473.64,30,0,5,0,0.0
23935,0,0.278885,59,0,0.964649,7511.78,30,0,1,0,0.0
23936,0,0.581623,73,1,1.774572,11014.18,30,0,3,0,0.0
23937,0,0.610837,47,0,0.595486,,30,0,2,0,3.0
23938,0,0.95922,64,1,1.295218,7213.54,30,0,1,0,0.0
23939,0,0.274357,33,2,1.119502,3884.51,30,0,5,0,0.0
23940,0,0.428323,58,0,0.519368,3947.56,30,0,4,0,2.0
23941,0,0.29846,51,0,1.069666,5459.88,30,0,3,3,0.0
23942,0,0.772525,33,1,0.468402,6057.4,30,0,1,0,
23943,0,0.195898,48,0,1.165217,7342.8,30,0,0,1,1.0
23944,0,0.424466,41,1,1.578997,797.09,30,1,5,0,3.0
23945,0,0.070378,58,0,1.178645,6381.72,30,0,0,0,3.0
23946,0,0.108458,24,0,0.959611,6272.28,30,1,0,0,2.0
23947,0,0.74035,73,0,3.069442,4180.41,30,0,8,0,2.0
23948,0,0.698281,36,0,2.10533,2854.1,30,1,5,0,1.0
23949,0,0.5002,62,1,1.613364,10611.55,30,0,0,0,8.0
23950,0,0.430697,24,0,1.771638,11831.8,30,0,2,1,0.0
23951,0,0.662942,26,0,1.133698,8689.8,30,0,2,0,1.0
23952,0,0.144721,23,0,3.854551,13147.63,30,0,10,0,4.0
23953,0,0.298558,27,1,2.005802,,30,0,0,0,0.0
23954,1,0.500719,43,3,0.91434,2469.92,30,2,6,0,1.0
23955,0,0.57874,37,1,4.526361,7742.85,30,0,10,1,1.0
23956,0,0.305765,56,0,1.992173,4565.08,30,0,0,0,2.0
23957,0,0.683179,34,1,4.478224,9015.05,30,0,2,0,2.0
23958,0,0.083809,67,0,0.293732,3103.51,30,0,1,0,2.0
23959,0,0.24758,54,0,1.494151,6350.79,30,0,2,0,1.0
23960,1,0.681586,23,0,1.351588,,30,0,0,0,0.0
23961,0,0.290132,27,0,1.575608,6898.09,30,0,2,0,3.0
23962,0,0.36308,22,0,0.592055,10178.65,30,0,1,0,4.0
23963,0,0.610206,25,0,0.612114,3596.59,30,0,1,0,0.0
23964,0,0.661231,40,1,1.669028,,30,0,0,0,0.0
23965,0,0.264288,74,0,1.211868,,30,0,1,0,0.0
23966,0,0.437406,43,1,1.588279,,30,0,5,0,0.0
23967,0,0.38493,34,0,0.591293,13401.69,30,1,4,0,2.0
23968,0,0.381563,66,0,1.457569,10881.64,30,0,3,1,0.0
23969,0,0.914584,23,1,0.987813,8907.83,30,0,1,0,0.0
23970,0,0.126395,54,1,0.678887,13170.42,30,0,0,0,0.0
23971,0,0.401483,45,0,0.922732,2714.18,30,0,3,0,0.0
23972,0,0.228913,24,0,1.312918,3775.52,30,0,5,0,0.0
23973,0,0.947186,55,1,0.706855,7451.67,30,0,3,0,2.0
23974,0,0.50138,48,0,0.295714,5416.7,30,0,0,0,2.0
23975,0,0.422905,22,1,0.511247,8127.94,30,0,0,0,1.0
23976,0,0.869738,55,0,0.662605,1968.81,30,0,10,0,7.0
23977,0,0.742217,38,0,2.10287,7361.87,30,0,3,0,0.0
23978,0,0.668786,33,0,1.235419,,30,0,0,1,1.0
23979,0,0.79651,38,1,1.534954,8650.73,30,0,5,0,0.0
23980,0,0.511488,31,0,2.299672,10925.93,3,1,0,0,5.0
23981,0,0.074382,70,1,1.159238,17242.47,30,0,4,0,1.0
23982,0,0.27705,57,0,2.7052,2620.42,30,0,2,0,0.0
23983,0,0.59022,62,0,1.664888,,30,1,1,0,2.0
23984,0,0.524133,74,0,2.96004,3642.16,30,0,3,0,1.0
23985,0,0.244808,67,1,1.079405,3571.28,30,0,10,0,3.0
23986,0,0.069498,26,0,1.051573,3342.03,30,0,1,0,0.0
23987,0,0.430718,29,3,1.725269,3249.63,30,0,6,0,1.0
23988,0,0.778008,45,1,0.919059,5720.96,30,0,0,0,
23989,0,0.989305,36,0,1.982746,7422.45,30,0,1,3,2.0
23990,0,0.407772,67,0,0.404907,,30,0,1,1,0.0
23991,0,0.69451,22,0,2.293245,,30,0,10,0,0.0
23992,0,0.57848,28,1,1.768514,5666.65,30,0,4,0,0.0
23993,0,0.301667,72,1,1.928452,,30,0,10,1,6.0
23994,0,0.449191,69,2,2.565275,6263.3,0,0,6,1,0.0
23995,0,0.117127,31,0,0.70531,5760.45,30,0,6,0,0.0
23996,0,0.827721,49,0,0.887941,3247.22,30,0,3,0,2.0
23997,0,0.715377,50,0,0.698402,8055.72,30,0,0,0,1.0
23998,0,0.080727,47,0,3.830824,3674.58,30,0,8,0,1.0
23999,0,0.845045,52,0,0.882519,4408.88,30,0,7,1,0.0
24000,0,0.592784,39,0,2.159009,6616.65,30,0,4,0,4.0
24001,0,0.803749,24,0,0.511057,7270.39,30,0,1,0,0.0
24002,0,0.482792,27,2,2.610985,4065.55,30,0,1,0,
24003,1,0.615881,48,0,1.033393,5826.44,30,2,0,0,0.0
24004,0,0.857034,60,2,1.356556,,30,0,8,0,1.0
24005,0,0.158794,71,0,0.82584,,30,0,0,0,6.0
24006,0,0.582492,35,0,1.070373,4554.9,30,0,1,0,0.0
24007,0,0.556883,73,0,1.997216,11918.69,30,0,10,0,1.0
24008,0,0.085145,26,0,1.460689,9186.87,30,0,0,0,2.0
24009,0,0.381715,68,0,0.226214,18108.35,30,0,6,0,3.0
24010,0,0.370754,67,0,1.725866,2314.24,30,0,6,0,0.0
24011,0,0.798974,42,0,2.060299,5018.19,30,1,1,0,3.0
24012,0,0.453048,33,0,0.945933,5793.95,30,0,1,1,0.0
24013,0,0.301361,62,0,1.298938,10242.63,30,1,5,0,0.0
24014,0,0.725437,25,0,2.067279,,30,0,0,2,0.0
24015,0,0.954172,43,0,0.470737,2706.65,30,0,0,0,0.0
24016,0,0.230365,42,1,3.046795,2741.44,30,0,3,1,0.0
24017,0,0.285133,53,0,0.731386,9227.82,30,0,1,0,4.0
24018,0,0.697332,59,0,1.710249,,26,1,8,0,0.0
24019,0,0.313726,70,0,0.619506,,30,0,2,0,1.0
24020,0,0.481259,46,0,1.645406,,30,0,4,0,1.0
24021,0,0.307979,51,0,1.006036,,30,0,10,0,1.0
24022,0,0.567687,68,0,0.851,,30,0,3,0,1.0
24023,0,0.600682,73,0,3.067299,5897.12,30,0,4,0,4.0
24024,0,0.429561,22,1,1.444357,7825.37,30,0,0,0,0.0
24025,0,0.200392,39,0,0.905754,,30,0,0,1,1.0
24026,0,0.634265,47,0,2.567816,1817.7,30,0,0,0,2.0
24027,0,0.760463,30,0,1.930097,2878.03,30,0,3,0,0.0
24028,0,0.158161,51,1,1.062124,6765.86,30,0,0,1,1.0
24029,0,0.299685,25,0,0.362811,4435.78,30,0,1,0,2.0
24030,0,0.368581,31,0,3.137913,15675.34,30,1,7,0,0.0
24031,0,0.481453,60,1,1.298919,,30,0,10,0,1.0
24032,1,0.30618,74,0,0.832837,2093.21,30,3,9,1,3.0
24033,0,0.725865,68,0,0.992651,9276.06,30,0,4,0,1.0
24034,0,0.621263,22,0,0.659534,18013.93,30,0,2,0,1.0
24035,0,0.465608,50,0,1.690813,,30,0,0,1,7.0
24036,1,0.642574,43,2,1.808755,,30,0,4,0,0.0
24037,0,0.15758,62,0,1.377352,6339.0,30,0,1,0,4.0
24038,0,0.707259,66,0,0.756122,2876.34,30,0,10,0,0.0
24039,0,0.105959,23,2,1.633806,14676.13,30,0,1,0,0.0
24040,0,0.333636,35,0,1.471795,6858.37,30,0,1,0,1.0
24041,0,0.817851,36,2,1.641962,2505.38,30,0,1,1,3.0
24042,0,0.781581,52,1,0.756992,7485.93,30,1,2,0,1.0
24043,0,0.627797,65,0,1.340675,4310.54,30,0,10,0,4.0
24044,0,0.569446,74,1,1.258156,8321.27,30,0,6,0,6.0
24045,0,0.455418,41,0,0.736152,4630.04,30,0,3,0,0.0
24046,0,0.88284,31,0,0.911268,7288.69,30,1,1,0,0.0
24047,0,0.129666,64,0,0.4705,2947.15,30,0,9,1,2.0
24048,0,0.65751,51,0,1.043186,1603.05,30,0,5,1,0.0
24049,0,0.701962,54,0,1.789934,12862.82,30,0,0,0,2.0
24050,0,0.499408,64,0,1.274151,5376.03,30,0,3,0,3.0
24051,0,0.453752,47,0,3.140371,6909.07,30,0,7,0,5.0
24052,0,0.37387,70,0,0.565138,7344.15,30,0,4,0,3.0
24053,0,0.707127,49,0,1.172362,3973.75,30,0,5,1,0.0
24054,0,0.213576,46,0,1.165845,1698.94,30,0,1,1,2.0
24055,0,0.532069,50,0,2.652053,,30,1,0,0,0.0
24056,0,0.676795,61,0,2.099135,9005.08,30,0,1,0,3.0
24057,0,0.645082,50,2,0.577313,7425.19,30,2,3,0,2.0
24058,0,0.383667,45,0,1.797227,4659.63,30,1,0,0,7.0
24059,0,0.59704,62,1,1.249607,,30,0,0,0,1.0
24060,0,0.966839,59,1,0.332062,4734.88,30,0,3,0,0.0
24061,0,1.020153,56,1,0.423092,5458.54,30,0,2,2,1.0
24062,0,0.189146,23,0,1.930656,,30,0,2,0,0.0
24063,0,0.367156,60,0,2.307789,,30,0,2,0,0.0
24064,0,0.157042,60,0,0.85661,8940.58,30,0,0,1,4.0
24065,0,0.209646,62,2,0.750357,3609.14,30,0,9,1,2.0
24066,0,0.413706,43,0,0.359099,3865.42,30,0,4,0,2.0
24067,0,0.074348,42,1,1.725161,11079.84,30,0,0,0,1.0
24068,0,0.444361,38,2,1.724836,3579.19,30,0,10,1,0.0
24069,0,0.904861,57,0,0.397635,7728.28,30,0,7,0,0.0
24070,0,0.49588,68,0,1.039609,3039.44,30,0,6,0,1.0
24071,0,0.087904,38,0,1.324374,6945.53,30,0,3,1,1.0
24072,0,0.33642,41,1,2.360159,23650.09,30,0,5,0,0.0
24073,0,0.195154,51,4,0.549393,,30,0,3,0,2.0
24074,0,0.686387,41,0,0.322903,,30,0,1,1,2.0
24075,0,0.640788,54,0,0.46272,7833.06,30,0,1,1,1.0
24076,0,0.448647,59,1,0.782139,,30,0,3,0,0.0
24077,0,0.693545,37,0,0.787111,7711.78,30,0,4,0,1.0
24078,0,0.927545,42,2,1.221762,5925.49,30,0,6,0,1.0
24079,0,0.187746,54,0,1.113478,7276.82,30,0,1,0,2.0
24080,0,0.603683,45,0,2.897873,2676.06,30,0,3,0,5.0
24081,0,0.829022,44,0,0.882066,3679.88,30,0,2,0,0.0
24082,0,0.509645,61,0,1.891809,6912.64,30,0,2,0,1.0
